Provider,PotentialFraud,ip_unique_operating,avg_part_a_months,avg_part_b_months,log_ip_claim_count,log_ip_total_reimbursed,log_ip_avg_reimbursed,log_ip_total_deductible,log_op_claim_count,log_op_total_reimbursed,log_op_avg_reimbursed,log_op_total_deductible,log_ip_unique_beneficiaries,log_op_unique_beneficiaries,log_ip_claims_per_beneficiary,log_op_claims_per_beneficiary,log_avg_ip_annual_reimb,log_avg_op_annual_reimb,inpatient_ratio,reimbursement_inpatient_ratio,claims_per_beneficiary,high_cost_provider,PotentialFraud_binary
PRV52200,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.713572066704308,3.713572066704308,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,8.294299608857235,7.359467638255621,0.0,0.0,1.0,0,0
PRV52201,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.302585092994046,6.111467339502679,3.9318256327243257,0.0,0.0,2.302585092994046,0.0,0.6931471805599453,0.0,7.09275842229216,0.0,0.0,1.0,0,0
PRV52202,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.9318256327243257,9.012011377036412,5.10594547390058,0.0,0.0,3.912023005428146,0.0,0.7032995520239633,8.050475585847545,7.563147610260709,0.0,0.0,1.0204081632653061,0,0
PRV52204,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.302585092994046,7.85979918056211,5.6656574573052705,0.0,0.0,2.1972245773362196,0.0,0.7537718023763802,8.986071187374463,7.351479099207392,0.0,0.0,1.125,0,0
PRV52205,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0986122886681098,7.02197642307216,6.329720905522696,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,8.160803920954665,7.368970402194793,0.0,0.0,1.0,0,0
PRV52206,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.791759469228055,7.501634457883413,5.8944028342648505,0.0,0.0,1.791759469228055,0.0,0.6931471805599453,0.0,6.9782137426306985,0.0,0.0,1.0,0,0
PRV52208,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.6390573296152584,8.4252971767117,5.862975366196518,3.9318256327243257,0.0,2.5649493574615367,0.0,0.7339691750802004,8.662908392422395,8.158182187679957,0.0,0.0,1.0833333333333333,0,0
PRV52209,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.1972245773362196,8.509362612301048,6.431331081933479,0.0,0.0,2.1972245773362196,0.0,0.6931471805599453,9.500282388828808,8.206174253600018,0.0,0.0,1.0,0,0
PRV52211,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.875197323201151,10.198430699466112,5.335687255556468,4.61512051684126,0.0,4.8283137373023015,0.0,0.7170527014134997,8.044848760113668,7.6058258038392585,0.0,0.0,1.0483870967741935,1,0
PRV52212,No,0.0,12.0,11.919354838709678,0.0,0.0,0.0,0.0,4.174387269895637,9.489561753510097,5.3354324991369655,3.9318256327243257,0.0,4.143134726391533,0.0,0.7091475219063864,8.401246372108089,7.886578488976286,0.0,0.0,1.032258064516129,0,0
PRV52213,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0794415416798357,6.3818160174060985,4.446006964337289,0.0,0.0,2.0794415416798357,0.0,0.6931471805599453,8.876005848816517,8.601455555233956,0.0,0.0,1.0,0,0
PRV52214,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.871201010907891,9.447860089234899,5.601333398281988,5.564520407322694,0.0,3.784189633918261,0.0,0.7386095546367026,8.916384396120831,7.555746961035099,0.0,0.0,1.0930232558139534,0,0
PRV52216,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.772588722239781,8.50532301884575,5.800102245661878,4.948759890378168,0.0,2.70805020110221,0.0,0.7282385003712154,7.741099090035366,7.889137950258294,0.0,0.0,1.0714285714285714,0,0
PRV52217,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.791759469228055,6.255750041753367,4.653960350157523,0.0,0.0,1.6094379124341003,0.0,0.8109302162163288,8.30671904320269,6.679599185844383,0.0,0.0,1.25,0,0
PRV52218,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.1972245773362196,7.415175109613295,5.339939041238856,0.0,0.0,2.1972245773362196,0.0,0.6931471805599453,8.124446855715847,7.651357903030576,0.0,0.0,1.0,0,0
PRV52219,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.930565854233965,6.54534966033442,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,7.756195343948118,0.0,0.0,1.0,0,0
PRV52220,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.5649493574615367,7.696667081526462,5.216745712854225,0.0,0.0,2.5649493574615367,0.0,0.6931471805599453,8.89222200128472,7.600985789403387,0.0,0.0,1.0,0,0
PRV52221,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.3978952727983707,2.3978952727983707,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,8.294299608857235,6.7580945044277305,0.0,0.0,1.0,0,0
PRV52222,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.007333185232471,9.736310733068626,5.750453993965348,4.110873864173311,0.0,3.970291913552122,0.0,0.7121953755306398,8.417423853558669,7.955290174380823,0.0,0.0,1.0384615384615385,0,0
PRV52224,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.7376696182833684,9.220389707829185,5.510769824907689,4.61512051684126,0.0,3.58351893845611,0.0,0.7753852787969174,7.472175832054982,7.887423143557608,0.0,0.0,1.1714285714285715,0,0
PRV52225,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.9459101490553132,6.734591659972948,4.948759890378168,4.61512051684126,0.0,1.9459101490553132,0.0,0.6931471805599453,8.48349851489214,6.666956792429207,0.0,0.0,1.0,0,0
PRV52226,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0986122886681098,4.61512051684126,3.9318256327243257,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,6.947937068614969,0.0,0.0,1.0,0,0
PRV52227,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0794415416798357,8.623533227187563,6.6787014391281945,4.61512051684126,0.0,1.9459101490553132,0.0,0.7731898882334818,9.194143237073611,8.10751923853402,0.0,0.0,1.1666666666666667,0,0
PRV52228,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.1972245773362196,7.783640596221253,5.707110264748875,0.0,0.0,2.1972245773362196,0.0,0.6931471805599453,8.688369537105194,7.182352111885263,0.0,0.0,1.0,0,0
PRV52229,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.4849066497880004,5.916202062607435,3.5449041023283305,4.110873864173311,0.0,2.4849066497880004,0.0,0.6931471805599453,8.556606193773073,6.981428091532586,0.0,0.0,1.0,0,0
PRV52230,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.784189633918261,9.62251624577579,5.8640935422630935,0.0,0.0,2.772588722239781,0.0,1.3523928094442093,7.838211866329192,7.078622596842083,0.0,0.0,2.8666666666666667,0,0
PRV52231,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.9459101490553132,8.289288323000317,6.498784031544685,4.61512051684126,0.0,1.9459101490553132,0.0,0.6931471805599453,9.024131268455035,8.43076346341785,0.0,0.0,1.0,0,0
PRV52232,No,0.0,12.0,9.0,0.0,0.0,0.0,0.0,1.6094379124341003,6.46302945692067,5.081404364984463,4.61512051684126,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,6.6509256700131205,0.0,0.0,1.0,0,0
PRV52233,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,5.37989735354046,11.059440645817386,5.687540168554778,6.066108090103747,0.0,5.056245805348308,0.0,0.8690378470236095,8.291909531188894,7.359018697136911,0.0,0.0,1.3846153846153846,1,0
PRV52235,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0986122886681098,6.878326468291325,6.186208623900494,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,8.987321812850125,9.745429247877853,0.0,0.0,1.0,0,0
PRV52236,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.70805020110221,8.662331957082475,6.025520848714037,0.0,0.0,2.6390573296152584,0.0,0.7308875085427923,7.323576829934431,7.909037400326199,0.0,0.0,1.0769230769230769,0,0
PRV52237,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.6635616461296463,8.909370405197466,5.276771114758629,5.602118820879701,0.0,3.6635616461296463,0.0,0.6931471805599453,8.731489298211342,7.482859521692998,0.0,0.0,1.0,0,0
PRV52238,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.4849066497880004,7.333676395657684,4.942291562521746,0.0,0.0,2.3978952727983707,0.0,0.7419373447293773,7.170888478512505,7.591861714889934,0.0,0.0,1.1,0,0
PRV52240,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.143134726391533,10.135432259803407,6.010713574010412,3.4339872044851463,0.0,4.127134385045092,0.0,0.7013104911991063,8.620019022062523,8.042014225977965,0.0,0.0,1.0163934426229508,1,0
PRV52241,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.1780538303479458,8.646641258603124,5.5150053427953125,0.0,0.0,3.1354942159291497,0.0,0.7156200364120039,8.618534732714021,7.502136314764367,0.0,0.0,1.0454545454545454,0,0
PRV52242,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.4657359027997265,9.517898598432753,6.086114685085697,5.14166355650266,0.0,3.4339872044851463,0.0,0.7096764825111559,8.343236550953911,7.398378195430608,0.0,0.0,1.0333333333333334,0,0
PRV52246,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.219507705176107,10.185315020186113,5.983108839689176,4.61512051684126,0.0,3.871201010907891,0.0,0.8860508466844369,8.042836270544305,7.903737756786294,0.0,0.0,1.425531914893617,1,0
PRV52247,No,0.0,11.75,12.0,0.0,0.0,0.0,0.0,3.912023005428146,9.295692039075686,5.408269366009164,4.394449154672439,0.0,3.8918202981106265,0.0,0.7035099675954919,7.547501682814967,7.569239779033241,0.0,0.0,1.0208333333333333,0,0
PRV52248,No,0.0,11.428571428571429,11.428571428571429,0.0,0.0,0.0,0.0,3.2188758248682006,9.453364978883542,6.2771133037735884,4.709530201312334,0.0,3.091042453358316,0.0,0.7621400520468967,8.774128828097451,8.47150820120022,0.0,0.0,1.1428571428571428,0,0
PRV52249,No,0.0,12.0,11.707317073170731,0.0,0.0,0.0,0.0,3.871201010907891,10.145688355383795,6.2973443928076085,4.394449154672439,0.0,3.7376696182833684,0.0,0.7637647477738986,8.885963953392434,8.462922426397109,0.0,0.0,1.146341463414634,1,0
PRV52251,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.6094379124341003,5.602118820879701,4.22683374526818,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,8.41316512099219,6.763884908562435,0.0,0.0,1.0,0,0
PRV52252,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.295836866004329,7.664346632098617,4.417913394007406,4.2626798770413155,0.0,3.295836866004329,0.0,0.6931471805599453,8.851718479016572,7.245490454024519,0.0,0.0,1.0,0,0
PRV52253,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.6931471805599453,4.394449154672439,4.394449154672439,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,8.833608482690892,0.0,0.0,1.0,0,0
PRV52254,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.4657359027997265,8.284251797621916,4.857809900563588,3.9318256327243257,0.0,3.4339872044851463,0.0,0.7096764825111559,7.6881499197729815,7.45298232946546,0.0,0.0,1.0333333333333334,0,0
PRV52255,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.3978952727983707,6.580639137284949,4.290459441148391,0.0,0.0,2.0794415416798357,0.0,0.8873031950009028,0.0,6.190608103059978,0.0,0.0,1.4285714285714286,0,0
PRV52256,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.9318256327243257,3.9318256327243257,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,7.280008252884188,0.0,0.0,1.0,0,0
PRV52257,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.772588722239781,8.398634855292102,5.6937321388027,0.0,0.0,2.70805020110221,0.0,0.7282385003712154,8.437129054941677,7.390798521735676,0.0,0.0,1.0714285714285714,0,0
PRV52260,No,0.0,11.806451612903226,11.806451612903226,0.0,0.0,0.0,0.0,4.1588830833596715,9.463508636396089,5.325175654050906,3.9318256327243257,0.0,4.143134726391533,0.0,0.7011793522572095,7.258889092724014,7.242405580389203,0.0,0.0,1.0161290322580645,0,0
PRV52261,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.6931471805599453,5.303304908059076,5.303304908059076,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,6.594413459749778,0.0,0.0,1.0,0,0
PRV52262,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.727387818712341,10.234265033343494,5.519745161078744,4.948759890378168,0.0,4.532599493153256,0.0,0.7963314167951762,8.208604230021832,7.3213898247284845,0.0,0.0,1.2173913043478262,1,0
PRV52263,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.3862943611198906,6.447305862541213,5.351858133476067,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,9.86963772366073,7.242559458502653,0.0,0.0,1.0,0,0
PRV52264,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.258096538021482,8.394121193826242,5.180659323079804,3.044522437723423,0.0,3.091042453358316,0.0,0.784118958765672,8.784023658014728,7.587020839860839,0.0,0.0,1.1904761904761905,0,0
PRV52265,No,18.0,12.0,11.925925925925926,3.4339872044851463,12.468440756144114,9.067354906294602,10.340871136212566,0.0,0.0,0.0,0.0,3.332204510175204,0.0,0.7472144018302211,0.0,9.512136263140988,7.288902395678678,1.0,1.0,1.1111111111111112,1,0
PRV52266,No,20.0,12.0,12.0,3.6375861597263857,13.039853127851833,9.429013404856642,10.52891783292566,0.0,0.0,0.0,0.0,3.4339872044851463,0.0,0.8034952377288107,0.0,10.077524889742385,7.550135342488429,1.0,1.0,1.2333333333333334,1,0
PRV52267,No,7.0,12.0,12.0,2.3978952727983707,11.275949181024878,8.973478148521036,9.276221741089696,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,0.6931471805599453,0.0,9.620859354387026,7.126087273299125,1.0,1.0,1.0,1,0
PRV52271,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.995732273553991,8.232440158470336,5.292775724183048,3.9318256327243257,0.0,2.995732273553991,0.0,0.6931471805599453,8.680018915952864,7.934155233536322,0.0,0.0,1.0,0,0
PRV52272,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.1972245773362196,8.345455428161928,6.267674819358884,0.0,0.0,2.1972245773362196,0.0,0.6931471805599453,8.60813018640834,7.239573846922003,0.0,0.0,1.0,0,0
PRV52273,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.4849066497880004,8.385032287813898,5.989416997763347,3.713572066704308,0.0,2.4849066497880004,0.0,0.6931471805599453,9.4121748527873,8.189471646476786,0.0,0.0,1.0,0,0
PRV52274,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.6635616461296463,8.962007209588313,5.329152819033191,2.3978952727983707,0.0,2.8903717578961645,0.0,1.1741198411762548,7.9261140534448495,7.002905018109058,0.0,0.0,2.235294117647059,0,0
PRV52275,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.624972813284271,10.211744013223518,5.600290399394669,5.602118820879701,0.0,4.060443010546419,0.0,1.0195437651924166,7.912808485358318,7.592773013730709,0.0,0.0,1.7719298245614035,1,0
PRV52276,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,4.23410650459726,9.784197131344804,5.568456756104482,5.802118375377063,0.0,4.143134726391533,0.0,0.7404000654104909,8.420831491216132,7.598981260381557,0.0,0.0,1.096774193548387,0,0
PRV52278,No,10.0,12.0,12.0,2.833213344056216,12.367345048436391,9.594820153675212,9.746190260646909,0.0,0.0,0.0,0.0,2.833213344056216,0.0,0.6931471805599453,0.0,9.736716950415262,7.271356182991602,1.0,1.0,1.0,1,0
PRV52279,No,36.0,12.0,11.844155844155845,4.418840607796598,13.570889252111332,9.164273447640435,11.355581358245379,0.6931471805599453,5.707110264748875,5.707110264748875,0.0,4.343805421853684,0.6931471805599453,0.7318616927406357,0.6931471805599453,9.682789871277977,7.502064636342409,0.9879518072289156,0.9996170049789352,1.0921052631578947,1,0
PRV52280,Yes,27.0,12.0,12.0,3.7376696182833684,12.886643575525625,9.173172769260722,10.662445881599808,0.0,0.0,0.0,0.0,3.6635616461296463,0.0,0.7318616927406357,0.0,9.540794536271832,7.7564206249871654,1.0,1.0,1.0789473684210527,1,1
PRV52281,No,26.0,12.0,12.0,3.7376696182833684,12.919024904363686,9.205550871829267,10.687137923270706,0.0,0.0,0.0,0.0,3.7376696182833684,0.0,0.6931471805599453,0.0,9.780452793372056,7.98998202230323,1.0,1.0,1.0,1,0
PRV52282,No,4.0,12.0,12.0,1.9459101490553132,11.251573687764477,9.45987915064992,8.58316818033977,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,0.0,9.674137279312397,7.130365354690203,1.0,1.0,1.0,1,0
PRV52283,Yes,40.0,12.0,12.0,4.204692619390966,13.295814037213365,9.106268587836613,11.14794469438261,0.0,0.0,0.0,0.0,4.007333185232471,0.0,0.7985076962177716,0.0,9.730394393897413,7.058630759926372,1.0,1.0,1.2222222222222223,1,1
PRV52284,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.6888794541139363,8.579416534596369,4.9229710233652035,5.198497031265826,0.0,3.4965075614664802,0.0,0.7969439742415889,7.607629780291509,7.827191060000365,0.0,0.0,1.21875,0,0
PRV52285,No,7.0,12.0,12.0,2.995732273553991,11.87757552297847,8.933261535132239,9.863966794373844,0.0,0.0,0.0,0.0,2.995732273553991,0.0,0.6931471805599453,0.0,9.492225410892962,6.911380279668187,1.0,1.0,1.0,1,0
PRV52286,No,5.0,12.0,11.4,1.791759469228055,11.407576060361786,9.798182590890704,8.58316818033977,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.6931471805599453,0.0,10.094149233605084,6.680854678790215,1.0,1.0,1.0,1,0
PRV52288,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.6390573296152584,7.941295570906532,5.380606070791953,0.0,0.0,2.5649493574615367,0.0,0.7339691750802004,8.280879966053385,7.835711042386795,0.0,0.0,1.0833333333333333,0,0
PRV52289,No,1.0,9.0,12.0,1.6094379124341003,9.798182590890704,8.412054873292933,8.360071435644025,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,9.734684211543081,7.618742377670413,1.0,1.0,1.0,0,0
PRV52290,No,5.0,12.0,12.0,2.3978952727983707,11.127277689932466,8.824824939175638,9.276221741089696,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,0.6931471805599453,0.0,9.403272107882152,8.221478947267192,1.0,1.0,1.0,1,0
PRV52291,No,10.0,12.0,12.0,2.8903717578961645,11.759793355371237,8.926705002526738,9.806811440270668,0.6931471805599453,0.0,0.0,0.0,2.833213344056216,0.6931471805599453,0.723918839226699,0.6931471805599453,9.199380531739841,7.380219114730664,0.9444444444444444,1.0,1.125,1,0
PRV52292,Yes,16.0,12.0,12.0,3.258096538021482,12.621491384816093,9.402694764470512,10.192456296870509,0.0,0.0,0.0,0.0,3.258096538021482,0.0,0.6931471805599453,0.0,9.728955578017002,7.695030122266781,1.0,1.0,1.0,1,1
PRV52293,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.0794415416798357,8.335911094196945,6.391438415441862,0.0,0.0,2.0794415416798357,0.0,0.6931471805599453,8.855846720757151,7.621195162809845,0.0,0.0,1.0,0,0
PRV52294,No,5.0,12.0,12.0,2.0794415416798357,10.896757843893464,8.950958797719533,8.919586920999915,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.6931471805599453,0.0,9.259633810842201,6.202246290866311,1.0,1.0,1.0,1,0
PRV52295,No,2.0,12.0,12.0,1.791759469228055,9.852246888342531,8.24301946898925,8.58316818033977,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.6931471805599453,0.0,8.248790733696413,6.133398042996649,1.0,1.0,1.0,0,0
PRV52296,No,1.0,12.0,12.0,1.0986122886681098,9.392745258631441,8.699681400989514,7.667158255319148,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,8.77971129020447,7.493317248862145,1.0,1.0,1.0,0,0
PRV52298,No,5.0,11.75,11.75,2.302585092994046,11.440365524765756,9.243226964310402,9.053101595549691,5.3471075307174685,11.007103966325696,5.6682131413209795,6.111467339502679,2.0794415416798357,4.969813299576001,0.826678573184468,0.9007865453381898,8.660408102625032,7.67536552737203,0.04128440366972477,0.6066536203522505,1.5244755244755244,1,0
PRV52299,No,0.0,11.905882352941177,11.952941176470588,0.0,0.0,0.0,0.0,6.400257445308821,11.964898770461632,5.570114791942768,7.293697720601438,0.0,5.545177444479562,0.0,1.211006830983316,8.264080508588902,7.379240653038872,0.0,0.0,2.3568627450980393,1,0
PRV52300,No,3.0,12.0,12.0,1.3862943611198906,10.915106645867503,9.816530719513494,8.07246736935477,2.9444389791664403,8.333510708982942,5.447216184220347,3.044522437723423,1.3862943611198906,2.8903717578961645,0.6931471805599453,0.7221347174331976,9.099285310552734,7.400491964143087,0.14285714285714285,0.9296822177146721,1.2352941176470589,1,0
PRV52302,No,7.0,11.6,11.2,2.4849066497880004,11.751950239425476,9.354133703064795,9.276221741089696,3.58351893845611,9.135724578595394,5.584033221546275,0.0,2.1972245773362196,3.258096538021482,0.8649974374866045,0.8754687373538999,8.875100708757515,7.3674981125188115,0.2391304347826087,0.9319049016730261,1.84,1,0
PRV52303,No,9.0,11.961661341853036,11.993610223642172,3.1780538303479458,12.460718739865236,9.325309791288044,10.064628032408605,5.91350300563827,11.400215788038004,5.493529733421357,7.048386408721883,3.1780538303479458,5.68697535633982,0.6931471805599453,0.8131952228471808,8.619007298197864,7.48518139400749,0.058673469387755105,0.7427880462946969,1.3333333333333333,1,0
PRV52304,No,0.0,11.863636363636363,11.852272727272727,0.0,0.0,0.0,0.0,5.220355825078324,11.052808798233297,5.840768039680044,6.673297967767654,0.0,4.48863636973214,0.0,1.128465251817791,8.43856312186311,7.605086874472276,0.0,0.0,2.090909090909091,1,0
PRV52306,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2.772588722239781,8.858084222199162,6.152023223230571,0.0,0.0,2.772588722239781,0.0,0.6931471805599453,7.458378372622194,7.499054286898004,0.0,0.0,1.0,0,0
PRV52307,Yes,29.0,12.0,11.916167664670658,3.9889840465642745,13.554147092530322,9.58392270907782,10.90538701147962,4.812184355372417,10.503998475174141,5.703290550402614,5.8888779583328805,3.970291913552122,4.762173934797756,0.702716631576096,0.7186804825651101,9.30156327719934,7.767296953162324,0.3028571428571429,0.9547900701832701,1.5086206896551724,1,1
PRV52308,Yes,24.0,12.0,11.569444444444445,3.713572066704308,12.806833118772722,9.118060595856887,10.662445881599808,3.871201010907891,9.21642184229205,5.370835930364604,4.795790545596741,3.4965075614664802,3.713572066704308,0.8109302162163288,0.7770286645406475,9.21498512395111,7.309807161249331,0.45977011494252873,0.973156153271427,2.175,1,1
PRV52309,No,0.0,11.727272727272727,11.977272727272727,0.0,0.0,0.0,0.0,5.14166355650266,10.721966979398362,5.589888923960426,5.351858133476067,0.0,4.48863636973214,0.0,1.075622770443411,8.314208710103816,7.483717256511794,0.0,0.0,1.9318181818181819,1,0
PRV52310,No,0.0,11.810526315789474,11.936842105263159,0.0,0.0,0.0,0.0,6.12029741895095,11.578628932294423,5.4647646931280445,7.313886831633462,0.0,5.25227342804663,0.0,1.2206746539438675,8.157626853378316,7.088848010904532,0.0,0.0,2.389473684210526,1,0
PRV52311,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.367295829986474,8.958154135209242,5.629418059367339,0.0,0.0,3.1780538303479458,0.0,0.7963314167951762,7.794447033894711,7.1271701482630325,0.0,0.0,1.2173913043478262,0,0
PRV52312,No,0.0,11.892857142857142,11.839285714285714,0.0,0.0,0.0,0.0,5.3706380281276624,11.287416618549733,5.924105853643165,6.311734809152915,0.0,4.727387818712341,0.0,1.0683985100716131,8.327549176456568,7.678863331368713,0.0,0.0,1.9107142857142858,1,0
PRV52313,No,0.0,11.877551020408163,11.816326530612244,0.0,0.0,0.0,0.0,6.22455842927536,11.896151780740423,5.676998390749383,7.300472814267799,0.0,5.2832037287379885,0.0,1.2729656758128876,8.682626339837874,7.2896662418462395,0.0,0.0,2.5714285714285716,1,0
PRV52314,No,24.0,11.9375,11.932291666666666,3.713572066704308,12.928781055513184,9.239996256883693,10.611153819195277,5.214935757608986,10.673155862670484,5.4678756690705965,6.236369590203704,3.58351893845611,5.087596335232384,0.7621400520468967,0.7592372923889353,8.940062901348995,7.858169621208454,0.17937219730941703,0.905136429544356,1.3850931677018634,1,0
PRV52315,No,2.0,12.0,11.818181818181818,1.791759469228055,10.596659732783579,8.987321812850125,8.58316818033977,4.394449154672439,9.995656440007505,5.6172255398466255,4.948759890378168,1.791759469228055,4.127134385045092,0.6931471805599453,0.837886026204857,8.690983510977302,7.660642554807852,0.058823529411764705,0.6458905215565962,1.3934426229508197,1,0
PRV52317,No,2.0,12.0,12.0,1.0986122886681098,10.085850775128717,9.392745258631441,7.667158255319148,3.1780538303479458,8.431853144249223,5.301139467628671,5.351858133476067,1.0986122886681098,2.995732273553991,0.6931471805599453,0.7932306391169278,8.754791763700032,7.5536361337409925,0.08,0.8394543546694648,1.3157894736842106,1,0
PRV52318,No,0.0,12.0,11.945945945945946,0.0,0.0,0.0,0.0,3.6888794541139363,9.210440366976517,5.55067114056188,4.709530201312334,0.0,3.6375861597263857,0.0,0.7198154276421066,8.873078093624441,7.86914339340682,0.0,0.0,1.054054054054054,0,0
PRV52319,No,0.0,12.0,12.0,0.0,0.0,0.0,0.0,3.4339872044851463,8.954286157204713,5.556828061699537,4.110873864173311,0.0,3.4011973816621555,0.0,0.7102416139192455,8.50294737228656,7.547228838961811,0.0,0.0,1.0344827586206897,0,0
PRV52320,Yes,36.0,11.95890410958904,11.928082191780822,4.248495242049359,13.587355721107137,9.353334639889557,11.193064494154212,5.697093486505405,11.267037714175425,5.577083547677019,6.398594934535208,4.143134726391533,5.455321115357702,0.74806293815606,0.8218385529804669,8.714022020711099,7.571893266511694,0.1885245901639344,0.9105467856325784,1.5708154506437768,1,1
PRV52321,Yes,23.0,12.0,11.955555555555556,3.5263605246161616,12.813119851828635,9.316699479783955,10.439308182191418,4.770684624465665,10.053242872620965,5.296049840387681,4.795790545596741,3.367295829986474,4.709530201312334,0.7786693539981073,0.7244696516889865,8.999687925414166,7.312553498102598,0.22,0.9404710042795275,1.3636363636363635,1,1
PRV52323,No,0.0,11.932960893854748,11.966480446927374,0.0,0.0,0.0,0.0,5.25227342804663,10.815187764075905,5.571953892079028,6.089044875446846,0.0,5.19295685089021,0.0,0.7234108381997723,8.461903684042044,7.728688679102342,0.0,0.0,1.0614525139664805,1,0
PRV52325,Yes,16.0,11.891891891891891,12.0,3.332204510175204,12.45254592991672,9.156810660542597,10.2694145637968,4.6443908991413725,10.16203685698089,5.531238206733075,5.198497031265826,3.1780538303479458,4.553876891600541,0.7765287894989964,0.7399089464679846,8.876102933629346,7.763936346516584,0.2076923076923077,0.9080908445706175,1.3829787234042554,1,1
